"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-19","14.76",,"0.00",,"0.0","0.0",,"89","66",,"  210","  160","25.1","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-20","13.20",,"0.00",,"0.0","0.0",,"90","65",,"  210","  160","25.1","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-21","15.66",,"0.00",,"0.0","0.0",,"91","60",,"   30","   30","25.9","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-22","12.30",,"0.00",,"0.0","0.0",,"79","53",,"  140","   40","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-23","17.00",,"0.00",,"0.0","0.0",,"91","56",,"  220","  230","29.1","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-24","9.17",,"0.00",,"0.0","0.0",,"87","65",,"  230","  240","21.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-25","12.30",,"0.00",,"0.0","0.0",,"83","58",,"   40","   40","25.9","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-26","11.18",,"0.00",,"0.0","0.0",,"83","54",,"  190","  190","18.1","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-27","10.51",,"0.00",,"0.0","0.0",,"90","55",,"  240","  230","21.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-28","9.17",,"0.00",,"0.0","0.0",,"87","58",,"  120","  180","17.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-29","11.63",,"0.00",,"0.0","0.0",,"89","55",,"  210","  210","19.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-09-30","13.87",,"0.00",,"0.0","0.0",,"86","55",,"  190","  210","29.1","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-01","11.63",,"0.00",,"0.0","0.0",,"86","55",,"  150","  160","21.0","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-02","11.18",,"0.00",,"0.0","0.0",,"81","51",,"  140","  150","17.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-03","12.30",,"0.00",,"0.0","0.0",,"81","51",,"  190","  160","18.1","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-04","8.50",,"0.00",,"0.0","0.0",,"80","55",,"  250","  250","17.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-05","6.26",,"0.04",,"0.0","0.0",,"66","55",,"  210","  220","15.0","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-06","4.25",,"0.16",,"0.0","0.0",,"72","57",,"  360","  360","14.1","17.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-07","9.17",,"0.38",,"0.0","0.0",,"61","47",,"   30","   20","16.1","19.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-08","7.83",,"0.24",,"0.0","0.0",,"53","43",,"  220","  210","19.9","23.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-09","9.84",,"0.00",,"0.0","0.0",,"72","51",,"  220","  210","19.9","25.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-10","10.07",,"0.32",,"0.0","0.0",,"71","50",,"  180","  180","21.9","25.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-11","17.00",,"0.00",,"0.0","0.0",,"82","55",,"  240","  220","25.9","35.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-12","9.62",,"0.00",,"0.0","0.0",,"73","50",,"   10","  330","23.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-13","6.93",,"0.00",,"0.0","0.0",,"70","41",,"   60","   60","21.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-14","11.41",,"0.00",,"0.0","0.0",,"83","45",,"  240","  240","23.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-15","8.28",,"0.00",,"0.0","0.0",,"84","48",,"   50","   60","18.1","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-16","10.07",,"0.25",,"0.0","0.0",,"61","49",,"   40","   40","18.1","25.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-17","5.82",,"0.00",,"0.0","0.0",,"63","46",,"   80","   70","14.1","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-18","7.61",,"0.00",,"0.0","0.0",,"63","44",,"  180","   90","12.1","16.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-19","9.17",,"0.00",,"0.0","0.0",,"77","39",,"  300","  290","17.0","25.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-20","8.72",,"0.00",,"0.0","0.0",,"79","49",,"  230","  240","15.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-21","14.09",,"0.00",,"0.0","0.0",,"84","47",,"  260","  250","23.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-22","20.13",,"0.00",,"0.0","0.0",,"81","61",,"  260","  250","36.9","49.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-23","20.80",,"0.00",,"0.0","0.0",,"77","62",,"  210","  220","33.1","46.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-24","13.42",,"1.35",,"0.0","0.0",,"65","37",,"   20","   20","31.1","40.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-25","6.71",,"0.00",,"0.0","0.0",,"64","34",,"  300","  290","18.1","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-26","14.32",,"0.00",,"0.0","0.0",,"69","37",,"  180","  190","28.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-27","14.32",,"0.00",,"0.0","0.0",,"69","43",,"  240","  240","25.9","45.0",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-28","11.86",,"0.06",,"0.0","0.0",,"51","42",,"  360","  360","23.0","30.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-29","6.71",,"0.00",,"0.0","0.0",,"64","38",,"   70","   70","13.0","17.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-30","5.59",,"0.00",,"0.0","0.0",,"68","39",,"   20","  320","10.1","15.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-10-31","10.29",,"0.00",,"0.0","0.0",,"72","43",,"  200","  210","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-01","18.34",,"0.00",,"0.0","0.0",,"74","47",,"  180","  200","25.1","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-02","18.12",,"0.00",,"0.0","0.0",,"73","50",,"  190","  180","29.1","36.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-03","18.57",,"0.00",,"0.0","0.0",,"77","54",,"  200","  200","31.1","40.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-04","12.75",,"0.16",,"0.0","0.0",,"61","29",,"   20","  350","23.0","32.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-05","11.86",,"0.00",,"0.0","0.0",,"68","28",,"  240","  230","23.0","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-06","12.08",,"0.00",,"0.0","0.0",,"65","44",,"   10","  350","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-07","10.74",,"0.00",,"0.0","0.0",,"67","37",,"  150","  150","21.9","28.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-08","19.24",,"0.00",,"0.0","0.0",,"72","55",,"  190","  180","33.1","42.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-09","21.92",,"0.00",,"0.0","0.0",,"75","60",,"  180","  180","35.1","48.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-10","15.21",,"0.00",,"0.0","0.0",,"65","40",,"  190","  200","33.1","47.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-11","15.88",,"0.00",,"0.0","0.0",,"41","22",,"   20","   30","28.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-12","9.62",,"0.00",,"0.0","0.0",,"53","20",,"  200","  220","17.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-13","20.80",,"0.00",,"0.0","0.0",,"56","29",,"  200","  200","38.0","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-14","12.75",,"0.00",,"0.0","0.0",,"36","21",,"  360","  360","31.1","40.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-15","7.38",,"0.00",,"0.0","0.0",,"45","20",,"   30","   10","14.1","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-16","7.16",,"0.00",,"0.0","0.0",,"50","24",,"  320","  310","17.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-17","14.09",,"0.00",,"0.0","0.0",,"54","24",,"   30","   40","31.1","40.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-18","10.29",,"0.00",,"0.0","0.0",,"29","24",,"   30","   30","21.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-19","7.83",,"0.00",,"0.0","0.0",,"45","18",,"   40","   20","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-20","11.63",,"0.00",,"0.0","0.0",,"53","18",,"  210","  210","19.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-21","7.83",,"0.00",,"0.0","0.0",,"60","22",,"  160","  220","15.0","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-22","12.08",,"0.00",,"0.0","0.0",,"64","26",,"  230","  220","23.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-23","12.97",,"0.00",,"0.0","0.0",,"63","28",,"  210","  200","25.9","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-24","20.80",,"0.02",,"0.0","0.0",,"41","33",,"   20","   20","35.1","48.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-25","10.74",,"0.01",,"0.0","0.0",,"44","30",,"   10","   10","18.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-26","5.82",,"0.14",,"0.0","0.0",,"43","34",,"  310","  310","15.0","19.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-27","10.51",,"0.00",,"0.0","0.0",,"47","32",,"   10","  360","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-28","16.55",,"0.00",,"0.0","0.0",,"65","30",,"  250","  260","32.0","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-29","18.79",,"0.00",,"0.0","0.0",,"58","20",,"  260","  260","29.1","42.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-11-30","12.08",,"0.00",,"0.0","0.0",,"40","14",,"  190","  190","28.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-01","19.46",,"0.00",,"0.0","0.0",,"56","26",,"  200","  210","36.0","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-02","22.15",,"0.00",,"0.0","0.0",,"74","38",,"  260","  270","40.9","55.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-03","10.29",,"0.08",,"0.0","0.0",,"47","28",,"  180","   20","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-04","10.29",,"0.03",,"0.0","0.0",,"61","36",,"  190","  190","31.1","40.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-05","16.78",,"0.00",,"0.0","0.0",,"73","52",,"  270","  250","28.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-06","9.84",,"0.00",,"0.0","0.0",,"69","30",,"  290","  300","23.0","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-07","10.74",,"0.00",,"0.0","0.0",,"58","37",,"  200","  200","23.9","30.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-08","14.32",,"0.00",,"0.0","0.0",,"66","34",,"  290","  280","30.0","40.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-09","10.51",,"0.00",,"0.0","0.0",,"53","26",,"  180","  160","19.9","25.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-10","10.51",,"0.00",,"0.0","0.0",,"55","31",,"   40","   50","25.1","33.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-11","13.42",,"0.00",,"0.0","0.0",,"64","28",,"  200","  200","23.9","32.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-12","21.70",,"0.00",,"0.0","0.0",,"65","48",,"  190","  180","35.1","44.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-13","19.69",,"0.00",,"0.0","0.0",,"52","23",,"  250","  250","35.1","47.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-14","6.04",,"0.00",,"0.0","0.0",,"44","17",,"   60","  360","13.0","15.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-15","5.82",,"0.00",,"0.0","0.0",,"42","18",,"   50","  180","13.0","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-16","9.62",,"0.01",,"0.3","0.0",,"39","20",,"  300","  290","21.0","27.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-17","7.16",,"0.00",,"0.0","0.0",,"45","14",,"  240","  250","17.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-18","14.99",,"0.02",,"0.0","0.0",,"49","19",,"  180","  190","28.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-19","12.30",,"0.00",,"0.0","0.0",,"53","24",,"  180","  180","25.1","32.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-20","11.41",,"0.00",,"0.0","0.0",,"45","22",,"  180","  190","23.0","30.0","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-21","15.43",,"0.00",,"0.0","0.0",,"61","30",,"  180","  350","28.0","42.1","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-22","25.72",,"0.00",,"0.0","0.0",,"41","-2",,"   10","  360","40.0","55.0","    1",,,,,,,"    1","    1",
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-23","10.07",,"0.00",,"0.0","0.0",,"22","2",,"  350","  350","21.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-24","8.50",,"0.00",,"0.0","0.0",,"41","9",,"  220","  250","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-25","11.41",,"0.00",,"0.0","0.0",,"58","19",,"  220","  220","28.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-26","10.51",,"0.00",,"0.0","0.0",,"53","28",,"   20","  350","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-27","19.69",,"0.00",,"0.0","0.0",,"69","29",,"  240","  230","33.1","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-28","27.51",,"0.00",,"0.0","0.0",,"67","49",,"  260","  270","49.0","66.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-29","19.24",,"0.00",,"0.0","0.0",,"57","33",,"  270","  270","36.9","50.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-30","12.97",,"0.00",,"0.0","0.0",,"59","25",,"  200","  200","25.9","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2022-12-31","10.51",,"0.00",,"0.0","0.0",,"65","32",,"  240","  240","25.1","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-01","12.08",,"0.00",,"0.0","0.0",,"71","47",,"  270","  280","25.9","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-02","13.42",,"0.00",,"0.0","0.0",,"63","38",,"  250","  250","36.9","52.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-03","6.49",,"0.00",,"0.0","0.0",,"46","25",,"  360","  360","14.1","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-04","8.05",,"0.00",,"0.0","0.0",,"53","21",,"  310","  300","21.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-05","8.50",,"0.00",,"0.0","0.0",,"56","20",,"  190","  180","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-06","14.32",,"0.00",,"0.0","0.0",,"70","36",,"  270","  260","31.1","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-07","9.17",,"0.00",,"0.0","0.0",,"53","26",,"   10","  340","17.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-08","13.65",,"0.00",,"0.0","0.0",,"63","25",,"  220","  230","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-09","10.74",,"0.00",,"0.0","0.0",,"65","34",,"  220","  220","19.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-10","21.70",,"0.00",,"0.0","0.0",,"73","44",,"  270","  260","31.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-11","24.61",,"0.00",,"0.0","0.0",,"65","35",,"  260","  270","47.0","67.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-12","12.53",,"0.00",,"0.0","0.0",,"51","27",,"  350","  340","32.0","46.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-13","11.41",,"0.00",,"0.0","0.0",,"63","26",,"  240","  250","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-14","18.12",,"0.00",,"0.0","0.0",,"73","34",,"  230","  230","31.1","40.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-15","19.01",,"0.00",,"0.0","0.0",,"70","42",,"  250","  240","33.1","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-16","17.45",,"0.00",,"0.0","0.0",,"63","39",,"  240","  230","28.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-17","12.75",,"0.00",,"0.0","0.0",,"63","36",,"  270","  260","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-18","19.69",,"0.00",,"0.0","0.0",,"54","31",,"  260","  270","30.0","42.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-19","9.40",,"0.00",,"0.0","0.0",,"51","26",,"  290","  310","18.1","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-20","17.45",,"0.00",,"0.0","0.0",,"57","22",,"  140","  160","30.0","40.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-21","16.33",,"0.00",,"0.0","0.0",,"39","26",,"  340","  320","29.1","40.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-22","10.07",,"0.00",,"0.0","0.0",,"48","24",,"  300","  300","16.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-23","13.20",,"0.00",,"0.0","0.0",,"46","21",,"  110","  120","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-24","10.51",,"0.25",,"2.8","2.0",,"35","24",,"  340","  350","19.9","25.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-25","12.08",,"0.00",,"0.0","1.2",,"40","22",,"  340","  330","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-26","13.20",,"0.00",,"0.0","0.0",,"45","21",,"  240","  230","21.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-27","13.87",,"0.00",,"0.0","0.0",,"53","19",,"  230","  240","30.0","40.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-28","14.54",,"0.00",,"0.0","0.0",,"61","29",,"  240","  240","35.1","45.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-29","13.65",,"0.00",,"0.0","0.0",,"29","13",,"   20","   10","23.0","30.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-30","9.62",,"0.00",,"0.0","0.0",,"20","7",,"   60","   20","16.1","21.9","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-01-31","6.71",,"0.00",,"0.0","0.0",,"27","12",,"   70","   70","15.0","18.1","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-01","6.93",,"0.00",,"0.0","0.0",,"34","19",,"  190","  200","16.1","21.0","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-02","9.62",,"0.00",,"0.0","0.0",,"54","20",,"   10","   30","19.9","25.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-03","13.87",,"0.00",,"0.0","0.0",,"60","21",,"  210","  220","25.9","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-04","15.21",,"0.00",,"0.0","0.0",,"69","37",,"  220","  220","30.0","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-05","10.51",,"0.00",,"0.0","0.0",,"75","29",,"  220","  240","25.9","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-06","17.90",,"0.00",,"0.0","0.0",,"69","38",,"   30","  260","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-07","14.76",,"0.00",,"0.0","0.0",,"51","32",,"   20","   20","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-08","8.28",,"0.00",,"0.0","0.0",,"52","28",,"  310","  310","17.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-09","18.34",,"0.02",,"0.0","0.0",,"43","27",,"   10","  360","35.1","44.1","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-10","11.18",,"0.00",,"0.0","0.0",,"43","20",,"  350","  340","21.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-11","12.75",,"0.00",,"0.0","0.0",,"60","17",,"  210","  210","21.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-12","12.97",,"0.00",,"0.0","0.0",,"73","32",,"  360","  250","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-13","11.41",,"0.20",,"0.0","0.0",,"57","27",,"  160","  160","25.1","32.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-14","21.70",,"0.01",,"0.0","0.0",,"63","36",,"  260","  290","42.9","64.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-15","15.43",,"0.02",,"0.3","0.0",,"53","17",,"  280","  280","40.0","57.9","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-16","14.99",,"0.00",,"0.0","0.0",,"30","13",,"  350","  350","29.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-17","10.07",,"0.00",,"0.0","0.0",,"53","12",,"  250","  260","18.1","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-18","18.79",,"0.00",,"0.0","0.0",,"61","23",,"  220","  210","35.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-19","19.69",,"0.00",,"0.0","0.0",,"71","38",,"  250","  250","33.1","46.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-20","19.46",,"0.00",,"0.0","0.0",,"66","51",,"  260","  260","33.1","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-21","20.58",,"0.00",,"0.0","0.0",,"75","38",,"  240","  250","49.0","69.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-22","26.17",,"0.00",,"0.0","0.0",,"69","43",,"  280","  260","40.0","61.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-23","12.97",,"0.00",,"0.0","0.0",,"43","14",,"  120","  280","23.0","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-24","8.95",,"0.00",,"0.0","0.0",,"46","15",,"  170","  150","16.1","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-25","13.20",,"0.00",,"0.0","0.0",,"69","23",,"  200","  190","23.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-26","27.29",,"0.00",,"0.0","0.0",,"77","44",,"  250","  210","55.9","74.9",,,"    1",,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-27","15.88",,"0.00",,"0.0","0.0",,"72","33",,"  280","  280","33.1","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-02-28","17.22",,"0.00",,"0.0","0.0",,"70","39",,"  260","  250","36.9","50.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2023-03-01","14.32",,"0.00",,"0.0","0.0",,"59","35",,"  160","  150","23.0","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2023-03-02","9.84",,"0.00",,"0.0","0.0",,"59","26",,"   30","   10","25.9","36.0",,,,,,,,,,
